logsID,steamID,steamName,date,team,class,total_time,kills,assists,deaths,damage,BS,HS,med_healing,med_charges,med_drops
2835352,8852783866,L o f i and S e x,2021-02-12,Red,scout,204,10,0,3,2046,0,0,0,0,0
2835352,8852783866,L o f i and S e x,2021-02-12,Red,pyro,101,2,0,2,730,0,0,0,0,0
2835352,8852783866,L o f i and S e x,2021-02-12,Red,sniper,69,3,0,1,501,0,1,0,0,0
2835352,8852783866,L o f i and S e x,2021-02-12,Red,spy,66,1,0,1,450,1,0,0,0,0
2835352,8008932853,TheSexCactus,2021-02-12,Blue,medic,2408,2,25,19,554,0,0,32897,17,1
2836015,8069079903,Jamillia,2021-02-13,Red,demoman,808,23,3,5,5491,0,0,0,0,0
2836015,8069079903,Jamillia,2021-02-13,Red,engineer,210,1,1,0,728,0,0,0,0,0
2836015,8069079903,Jamillia,2021-02-13,Red,scout,134,5,1,0,1022,0,0,0,0,0
2836015,8069079903,Jamillia,2021-02-13,Red,spy,91,1,0,1,573,1,0,0,0,0
2836015,8021649181,算了我,2021-02-13,Blue,demoman,1243,13,2,19,4080,0,0,0,0,0
2836015,8162830294,Avviwosh :D,2021-02-13,Blue,scout,1092,22,8,18,5466,0,0,0,0,0
2836015,8162830294,Avviwosh :D,2021-02-13,Blue,soldier,100,0,0,2,494,0,0,0,0,0
2836015,8162830294,Avviwosh :D,2021-02-13,Blue,pyro,19,0,0,1,0,0,0,0,0,0
2836015,8454526449,halfdeafened,2021-02-13,Blue,soldier,1112,5,4,18,2837,0,0,0,0,0
2836015,8454526449,halfdeafened,2021-02-13,Blue,scout,123,0,0,2,115,0,0,0,0,0
2836015,8159477926,Machu,2021-02-13,Red,soldier,1243,17,7,14,5490,0,0,0,0,0
2836015,8095584193,NoNoé Way,2021-02-13,Red,soldier,734,14,2,9,3698,0,0,0,0,0
2836015,8095584193,NoNoé Way,2021-02-13,Red,sniper,501,11,3,4,2894,0,2,0,0,0
2836015,8122669216,EisenDrag,2021-02-13,Blue,medic,700,2,3,10,533,0,0,5087,0,2
2836015,8122669216,EisenDrag,2021-02-13,Blue,soldier,503,4,4,8,1644,0,0,0,0,0
2836015,8122669216,EisenDrag,2021-02-13,Blue,scout,26,0,0,1,8,0,0,0,0,0
2836015,9140703572,MVPFisch,2021-02-13,Blue,scout,1203,10,3,15,2637,0,0,0,0,0
2836015,9140703572,MVPFisch,2021-02-13,Blue,engineer,40,1,0,0,164,0,0,0,0,0
2836015,9017099823,OrangeJuice.TxT,2021-02-13,Red,scout,838,5,4,14,1683,0,0,0,0,0
2836015,9017099823,OrangeJuice.TxT,2021-02-13,Red,soldier,254,1,2,5,604,0,0,0,0,0
2836015,9017099823,OrangeJuice.TxT,2021-02-13,Red,pyro,151,2,1,1,403,0,0,0,0,0
2836015,9065876516,JakieBoi (F2P),2021-02-13,Red,medic,1243,0,25,11,111,0,0,10267,3,2
2836015,8077845561,cup,2021-02-13,Blue,soldier,619,15,0,9,3262,0,0,0,0,0
2836015,8077845561,cup,2021-02-13,Blue,medic,450,1,5,6,107,0,0,3387,0,0
2836015,8077845561,cup,2021-02-13,Blue,sniper,174,3,1,4,575,0,2,0,0,0
2836015,8852783866,L o f i and S e x,2021-02-13,Red,scout,564,17,0,7,3344,0,0,0,0,0
2836015,8852783866,L o f i and S e x,2021-02-13,Red,demoman,288,6,1,3,1514,0,0,0,0,0
2836015,8852783866,L o f i and S e x,2021-02-13,Red,spy,234,6,0,1,1924,3,0,0,0,0
2836015,8852783866,L o f i and S e x,2021-02-13,Red,engineer,137,3,0,1,528,0,0,0,0,0
2836040,8852783866,L o f i and S e x,2021-02-13,Blue,soldier,421,9,3,7,2166,0,0,0,0,0
2836040,8852783866,L o f i and S e x,2021-02-13,Blue,medic,242,1,2,4,43,0,0,2925,0,0
2836040,8852783866,L o f i and S e x,2021-02-13,Blue,sniper,227,3,0,5,1346,0,2,0,0,0
2836040,8095584193,NoNoé Way,2021-02-13,Blue,demoman,890,16,4,13,4331,0,0,0,0,0
2836040,9140703572,MVPFisch,2021-02-13,Blue,scout,896,3,1,11,1698,0,0,0,0,0
2836040,9017099823,OrangeJuice.TxT,2021-02-13,Red,demoman,506,1,0,7,1492,0,0,0,0,0
2836040,9017099823,OrangeJuice.TxT,2021-02-13,Red,spy,390,0,0,0,0,0,0,0,0,0
2836040,8069079903,Jamillia,2021-02-13,Red,medic,896,0,16,5,114,0,0,11642,6,2
2836040,8161964497,|!log| Neverwolf,2021-02-13,Blue,scout,896,8,2,15,2480,0,0,0,0,0
2836040,8122669216,EisenDrag,2021-02-13,Blue,soldier,891,11,3,16,4730,0,0,0,0,0
2836040,8127380769,RedTPC,2021-02-13,Red,scout,607,14,3,7,3492,0,0,0,0,0
2836040,8127380769,RedTPC,2021-02-13,Red,demoman,289,10,1,3,2288,0,0,0,0,0
2836040,8077845561,cup,2021-02-13,Red,soldier,895,26,3,6,5529,0,0,0,0,0
2836040,8454526449,halfdeafened,2021-02-13,Red,soldier,896,9,7,7,2759,0,0,0,0,0
2836040,8162830294,Avviwosh :D,2021-02-13,Red,scout,896,21,7,13,4597,0,0,0,0,0
2836040,9065876516,JakieBoi (F2P),2021-02-13,Blue,medic,651,0,3,12,0,0,0,4587,0,0
2836040,9065876516,JakieBoi (F2P),2021-02-13,Blue,engineer,100,0,0,0,282,0,0,0,0,0
2836040,9065876516,JakieBoi (F2P),2021-02-13,Blue,heavyweapons,99,0,0,2,71,0,0,0,0,0
2836040,9065876516,JakieBoi (F2P),2021-02-13,Blue,pyro,46,0,0,2,0,0,0,0,0,0
2836040,8310324300,Kibble Bites,2021-02-13,Red,scout,286,4,1,3,1012,0,0,0,0,0
2836040,8310324300,Kibble Bites,2021-02-13,Red,demoman,36,1,0,1,133,0,0,0,0,0
2836076,8127380769,RedTPC,2021-02-13,Blue,demoman,1658,27,12,21,10678,0,0,0,0,0
2836076,8077845561,cup,2021-02-13,Blue,sniper,737,11,1,10,3292,0,7,0,0,0
2836076,8077845561,cup,2021-02-13,Blue,soldier,513,7,1,5,2105,0,0,0,0,0
2836076,8077845561,cup,2021-02-13,Blue,scout,408,7,2,7,1311,0,0,0,0,0
2836076,8356049044,『ᴎioƆ』,2021-02-13,Red,scout,1068,19,11,13,5185,0,0,0,0,0
2836076,8356049044,『ᴎioƆ』,2021-02-13,Red,sniper,591,11,1,8,3060,0,8,0,0,0
2836076,8162830294,Avviwosh :D,2021-02-13,Red,scout,1659,30,10,29,8325,0,0,0,0,0
2836076,8161964497,|!log| Neverwolf,2021-02-13,Blue,scout,1248,18,8,17,4593,0,0,0,0,0
2836076,8161964497,|!log| Neverwolf,2021-02-13,Blue,soldier,263,0,0,3,409,0,0,0,0,0
2836076,8161964497,|!log| Neverwolf,2021-02-13,Blue,heavyweapons,96,1,1,0,295,0,0,0,0,0
2836076,8161964497,|!log| Neverwolf,2021-02-13,Blue,sniper,52,0,0,1,0,0,0,0,0,0
2836076,9065876516,JakieBoi (F2P),2021-02-13,Red,heavyweapons,956,2,0,15,746,0,0,0,0,0
2836076,9065876516,JakieBoi (F2P),2021-02-13,Red,engineer,703,5,3,6,1334,0,0,0,0,0
2836076,8454526449,halfdeafened,2021-02-13,Red,soldier,1659,18,4,24,6069,0,0,0,0,0
2836076,8159477926,Machu,2021-02-13,Blue,soldier,1343,19,9,12,7443,0,0,0,0,0
2836076,8159477926,Machu,2021-02-13,Blue,scout,312,0,2,5,497,0,0,0,0,0
2836076,8310324300,Kibble Bites,2021-02-13,Red,demoman,1659,19,12,18,9503,0,0,0,0,0
2836076,8024967161,|!log| Vindicator,2021-02-13,Blue,medic,1659,5,19,10,539,0,0,18311,7,1
2836076,8069079903,Jamillia,2021-02-13,Blue,soldier,970,13,4,12,5030,0,0,0,0,0
2836076,8069079903,Jamillia,2021-02-13,Blue,scout,561,18,2,2,3266,0,0,0,0,0
2836076,8069079903,Jamillia,2021-02-13,Blue,engineer,66,2,0,0,89,0,0,0,0,0
2836076,8069079903,Jamillia,2021-02-13,Blue,sniper,62,0,1,1,11,0,0,0,0,0
2836076,8002195755,shelz0r,2021-02-13,Red,medic,1659,2,11,15,382,0,0,16039,8,0
2836117,8119606326,TheLuckyChicken,2021-02-13,Blue,soldier,1880,20,8,17,8279,0,0,0,0,0
2836117,8127380769,RedTPC,2021-02-13,Blue,scout,1584,17,4,19,4966,0,0,0,0,0
2836117,8127380769,RedTPC,2021-02-13,Blue,sniper,75,1,0,1,222,0,1,0,0,0
2836117,8356049044,『ᴎioƆ』,2021-02-13,Red,medic,1879,0,18,9,448,0,0,23470,10,1
2836117,8161964497,|!log| Neverwolf,2021-02-13,Blue,scout,1545,12,5,18,5255,0,0,0,0,0
2836117,8161964497,|!log| Neverwolf,2021-02-13,Blue,pyro,230,1,1,1,619,0,0,0,0,0
2836117,8161964497,|!log| Neverwolf,2021-02-13,Blue,heavyweapons,105,1,0,0,251,0,0,0,0,0
2836117,8024967161,|!log| Vindicator,2021-02-13,Red,demoman,1880,21,7,16,7659,0,0,0,0,0
2836117,8162830294,Avviwosh :D,2021-02-13,Red,scout,1874,33,9,25,8767,0,0,0,0,0
2836117,9065876516,JakieBoi (F2P),2021-02-13,Red,heavyweapons,1820,0,1,10,27,0,0,0,0,0
2836117,9065876516,JakieBoi (F2P),2021-02-13,Red,engineer,1,0,0,1,0,0,0,0,0,0
2836117,8069079903,Jamillia,2021-02-13,Blue,demoman,1880,33,7,15,10958,0,0,0,0,0
2836117,8159477926,Machu,2021-02-13,Red,soldier,1802,19,5,24,7335,0,0,0,0,0
2836117,8159477926,Machu,2021-02-13,Red,scout,46,0,0,1,0,0,0,0,0,0
2836117,8159477926,Machu,2021-02-13,Red,heavyweapons,32,0,1,0,22,0,0,0,0,0
2836117,8454526449,halfdeafened,2021-02-13,Blue,soldier,1880,16,8,24,5908,0,0,0,0,0
2836117,8310324300,Kibble Bites,2021-02-13,Red,soldier,1877,30,12,16,10184,0,0,0,0,0
2836117,8002195755,shelz0r,2021-02-13,Blue,medic,1880,0,14,16,0,0,0,20581,7,3
2836117,8093781094,.7,2021-02-13,Red,scout,279,7,0,1,1272,0,0,0,0,0
2836143,8356049044,『ᴎioƆ』,2021-02-13,Blue,soldier,774,20,4,7,4238,0,0,0,0,0
2836143,8127380769,RedTPC,2021-02-13,Red,demoman,774,15,2,13,5385,0,0,0,0,0
2836143,8454526449,halfdeafened,2021-02-13,Red,soldier,774,7,1,11,2118,0,0,0,0,0
2836143,8024967161,|!log| Vindicator,2021-02-13,Blue,demoman,774,6,11,7,3606,0,0,0,0,0
2836143,8008932853,TheSexCactus,2021-02-13,Red,medic,774,0,9,7,242,0,0,11041,3,0
2836143,8863752156,Random Guy,2021-02-13,Blue,scout,774,4,3,13,1627,0,0,0,0,0
2836143,8036623772,wol,2021-02-13,Red,scout,774,11,4,12,2695,0,0,0,0,0
2836143,8161964497,|!log| Neverwolf,2021-02-13,Blue,medic,774,0,3,6,234,0,0,9806,4,1
2836143,8093781094,.7,2021-02-13,Red,soldier,416,3,1,7,1385,0,0,0,0,0
2836143,8093781094,.7,2021-02-13,Red,scout,336,4,3,5,1532,0,0,0,0,0
2836143,8093781094,.7,2021-02-13,Red,heavyweapons,8,0,0,1,0,0,0,0,0,0
2836143,8162830294,Avviwosh :D,2021-02-13,Blue,scout,774,16,5,10,3211,0,0,0,0,0
2836143,8021649181,算了我,2021-02-13,Blue,soldier,774,18,5,5,6741,0,0,0,0,0
2836143,8002195755,shelz0r,2021-02-13,Red,scout,437,2,2,6,471,0,0,0,0,0
2836143,8002195755,shelz0r,2021-02-13,Red,soldier,337,3,2,2,842,0,0,0,0,0
2836182,8021649181,算了我,2021-02-13,Red,soldier,964,15,9,14,5000,0,0,0,0,0
2836182,8433330883,Duhaime,2021-02-13,Red,scout,819,11,1,15,2683,0,0,0,0,0
2836182,8433330883,Duhaime,2021-02-13,Red,spy,130,3,0,0,1350,3,0,0,0,0
2836182,8036623772,wol,2021-02-13,Blue,scout,964,14,9,16,3912,0,0,0,0,0
2836182,8162830294,Avviwosh :D,2021-02-13,Blue,scout,964,18,7,19,5408,0,0,0,0,0
2836182,8127380769,RedTPC,2021-02-13,Red,soldier,809,11,5,17,3886,0,0,0,0,0
2836182,8127380769,RedTPC,2021-02-13,Red,spy,59,0,1,2,128,0,0,0,0,0
2836182,8127380769,RedTPC,2021-02-13,Red,sniper,49,0,0,1,0,0,0,0,0,0
2836182,8127380769,RedTPC,2021-02-13,Red,pyro,46,1,3,0,331,0,0,0,0,0
2836182,8863752156,Random Guy,2021-02-13,Blue,soldier,964,4,3,21,2323,0,0,0,0,0
2836182,8356049044,『ᴎioƆ』,2021-02-13,Red,demoman,964,26,12,10,9108,0,0,0,0,0
2836182,8093781094,.7,2021-02-13,Blue,demoman,964,12,1,14,4802,0,0,0,0,0
2836182,8169736063,Artemis,2021-02-13,Red,medic,960,0,20,5,157,0,0,14244,8,0
2836182,8008932853,TheSexCactus,2021-02-13,Blue,medic,964,0,7,14,193,0,0,12443,3,1
2836182,8256683600,aw heck,2021-02-13,Blue,soldier,806,15,5,14,4372,0,0,0,0,0
2836182,8256683600,aw heck,2021-02-13,Blue,sniper,158,5,0,2,1662,0,4,0,0,0
2836182,8827805452,dril,2021-02-13,Red,scout,964,32,6,4,6782,0,0,0,0,0
2836215,8356049044,『ᴎioƆ』,2021-02-13,Red,demoman,1768,44,9,15,13376,0,0,0,0,0
2836215,8169736063,Artemis,2021-02-13,Blue,scout,1368,17,7,14,5062,0,0,0,0,0
2836215,8169736063,Artemis,2021-02-13,Blue,engineer,225,1,3,2,695,0,0,0,0,0
2836215,8169736063,Artemis,2021-02-13,Blue,pyro,123,3,1,4,766,0,0,0,0,0
2836215,8093781094,.7,2021-02-13,Blue,soldier,1487,23,8,19,8814,0,0,0,0,0
2836215,8093781094,.7,2021-02-13,Blue,scout,194,5,1,3,1007,0,0,0,0,0
2836215,8093781094,.7,2021-02-13,Blue,heavyweapons,51,1,0,1,325,0,0,0,0,0
2836215,8451585039,Theswampexpert,2021-02-13,Blue,medic,1768,1,9,18,283,0,0,21279,8,1
2836215,8036623772,wol,2021-02-13,Blue,scout,1573,15,11,18,5469,0,0,0,0,0
2836215,8036623772,wol,2021-02-13,Blue,soldier,195,0,0,3,240,0,0,0,0,0
2836215,8863752156,Random Guy,2021-02-13,Red,soldier,835,2,1,9,1309,0,0,0,0,0
2836215,8863752156,Random Guy,2021-02-13,Red,scout,818,2,2,11,613,0,0,0,0,0
2836215,8162830294,Avviwosh :D,2021-02-13,Red,scout,1733,15,11,25,5737,0,0,0,0,0
2836215,8162830294,Avviwosh :D,2021-02-13,Red,heavyweapons,35,0,0,1,48,0,0,0,0,0
2836215,8069079903,Jamillia,2021-02-13,Red,soldier,674,10,3,7,3482,0,0,0,0,0
2836215,8069079903,Jamillia,2021-02-13,Red,scout,586,19,4,3,3728,0,0,0,0,0
2836215,8069079903,Jamillia,2021-02-13,Red,medic,400,0,9,2,0,0,0,23067,3,0
2836215,8069079903,Jamillia,2021-02-13,Red,heavyweapons,56,0,0,1,251,0,0,0,0,0
2836215,8069079903,Jamillia,2021-02-13,Red,pyro,52,1,0,0,363,0,0,0,0,0
2836215,9053481329,Bots Are Overrated,2021-02-13,Blue,demoman,1768,10,8,22,5705,0,0,0,0,0
2836215,8827805452,dril,2021-02-13,Red,medic,1367,1,13,13,326,0,0,17976,7,0
2836215,8827805452,dril,2021-02-13,Red,scout,401,13,10,2,3674,0,0,0,0,0
2836215,8045246505,shaq$,2021-02-13,Red,soldier,1766,16,7,19,6349,0,0,0,0,0
2836215,8095584193,NoNoé Way,2021-02-13,Blue,soldier,1768,31,6,19,9025,0,0,0,0,0
2837136,8077845561,cup,2021-02-14,Blue,soldier,939,24,5,15,6051,0,0,0,0,0
2837136,8126625624,Chronos,2021-02-14,Blue,soldier,939,18,10,10,6181,0,0,0,0,0
2837136,8451441067,Exister,2021-02-14,Blue,medic,939,0,13,6,130,0,0,14612,5,1
2837136,8084530973,Starach,2021-02-14,Blue,demoman,939,16,4,8,6185,0,0,0,0,0
2837136,8162830294,Avviwosh :D,2021-02-14,Red,scout,939,12,5,15,3610,0,0,0,0,0
2837136,8431684399,sailrlei,2021-02-14,Red,demoman,939,8,3,17,3716,0,0,0,0,0
2837136,8169736063,Artemis,2021-02-14,Red,soldier,939,13,3,13,4692,0,0,0,0,0
2837136,8863752156,Random Guy,2021-02-14,Red,scout,939,3,4,24,1987,0,0,0,0,0
2837136,8145072435,shb,2021-02-14,Blue,scout,939,30,15,6,6908,0,0,0,0,0
2837136,8127380769,RedTPC,2021-02-14,Red,soldier,939,16,2,18,5092,0,0,0,0,0
2837136,8159477926,Machu,2021-02-14,Blue,scout,939,6,8,7,1693,0,0,0,0,0
2837136,9096721496,Boop_the_snek,2021-02-14,Red,medic,939,0,7,9,121,0,0,10683,5,1
2837166,9096721496,Boop_the_snek,2021-02-14,Red,scout,695,0,1,2,320,0,0,0,0,0
2837166,9096721496,Boop_the_snek,2021-02-14,Red,soldier,122,0,0,2,52,0,0,0,0,0
2837166,9096721496,Boop_the_snek,2021-02-14,Red,engineer,87,0,0,1,251,0,0,0,0,0
2837166,9096721496,Boop_the_snek,2021-02-14,Red,pyro,74,0,0,1,0,0,0,0,0,0
2837166,8084530973,Starach,2021-02-14,Blue,soldier,1311,17,5,16,7641,0,0,0,0,0
2837166,8084530973,Starach,2021-02-14,Blue,pyro,31,0,0,1,17,0,0,0,0,0
2837166,8127380769,RedTPC,2021-02-14,Red,demoman,1336,37,7,14,10624,0,0,0,0,0
2837166,8145072435,shb,2021-02-14,Red,scout,1251,25,17,15,6505,0,0,0,0,0
2837166,8145072435,shb,2021-02-14,Red,engineer,61,0,1,1,54,0,0,0,0,0
2837166,8159477926,Machu,2021-02-14,Red,soldier,1342,23,6,10,5329,0,0,0,0,0
2837166,8077845561,cup,2021-02-14,Blue,scout,1073,21,10,19,4928,0,0,0,0,0
2837166,8077845561,cup,2021-02-14,Blue,sniper,163,1,0,1,200,0,1,0,0,0
2837166,8077845561,cup,2021-02-14,Blue,engineer,78,0,0,0,195,0,0,0,0,0
2837166,8077845561,cup,2021-02-14,Blue,heavyweapons,27,1,0,0,197,0,0,0,0,0
2837166,8863752156,Random Guy,2021-02-14,Blue,demoman,1159,5,0,23,1523,0,0,0,0,0
2837166,8863752156,Random Guy,2021-02-14,Blue,soldier,130,2,0,1,423,0,0,0,0,0
2837166,8863752156,Random Guy,2021-02-14,Blue,pyro,53,1,0,1,84,0,0,0,0,0
2837166,8451441067,Exister,2021-02-14,Red,medic,1342,0,11,14,65,0,0,15564,5,1
2837166,8119225305,ble$$ed choppa,2021-02-14,Blue,scout,1308,23,14,20,6282,0,0,0,0,0
2837166,8119225305,ble$$ed choppa,2021-02-14,Blue,sniper,34,0,0,1,0,0,0,0,0,0
2837166,8431684399,sailrlei,2021-02-14,Blue,soldier,1181,10,0,25,2954,0,0,0,0,0
2837166,8431684399,sailrlei,2021-02-14,Blue,demoman,161,0,0,2,539,0,0,0,0,0
2837166,8451585039,Theswampexpert,2021-02-14,Blue,medic,1342,0,13,16,106,0,0,12191,2,2
2837166,8162830294,Avviwosh :D,2021-02-14,Red,soldier,1070,25,5,11,6673,0,0,0,0,0
2837166,8162830294,Avviwosh :D,2021-02-14,Red,scout,272,4,4,6,963,0,0,0,0,0
2837166,8169736063,Artemis,2021-02-14,Red,scout,534,11,8,2,2580,0,0,0,0,0
2837166,8169736063,Artemis,2021-02-14,Red,heavyweapons,140,1,3,2,617,0,0,0,0,0
2837166,8169736063,Artemis,2021-02-14,Red,engineer,51,0,0,1,0,0,0,0,0,0
2837285,8069079903,Jamillia,2021-02-14,Blue,soldier,1694,27,11,20,8921,0,0,0,0,0
2837285,8069079903,Jamillia,2021-02-14,Blue,engineer,73,2,0,1,550,0,0,0,0,0
2837285,8161964497,|!log| Neverwolf,2021-02-14,Red,scout,1779,18,8,22,5399,0,0,0,0,0
2837285,8119198708,Laxson,2021-02-14,Red,soldier,1779,28,8,19,10281,0,0,0,0,0
2837285,8045246505,shaq$,2021-02-14,Blue,scout,1779,24,10,18,5830,0,0,0,0,0
2837285,8127380769,RedTPC,2021-02-14,Blue,scout,1634,22,9,27,6438,0,0,0,0,0
2837285,8127380769,RedTPC,2021-02-14,Blue,sniper,60,1,0,0,150,0,0,0,0,0
2837285,8127380769,RedTPC,2021-02-14,Blue,spy,41,1,0,1,450,1,0,0,0,0
2837285,8127380769,RedTPC,2021-02-14,Blue,pyro,9,0,1,0,127,0,0,0,0,0
2837285,8024967161,|!log| Vindicator,2021-02-14,Red,demoman,1779,18,10,15,7453,0,0,0,0,0
2837285,8077845561,cup,2021-02-14,Red,soldier,1779,18,8,28,7432,0,0,0,0,0
2837285,8834544510,Naga,2021-02-14,Blue,medic,1779,1,16,12,782,0,0,25269,13,1
2837285,8451585039,Theswampexpert,2021-02-14,Red,medic,1779,2,16,12,219,0,0,22953,10,4
2837285,8145072435,shb,2021-02-14,Red,scout,1779,35,15,11,8690,0,0,0,0,0
2837285,8146348831,phyn,2021-02-14,Blue,soldier,1741,22,8,21,7260,0,0,0,0,0
2837285,8414585672,Rishi is Here,2021-02-14,Blue,demoman,1690,6,6,19,4153,0,0,0,0,0
2837330,8431684399,sailrlei,2021-02-14,Red,demoman,1760,15,5,25,5154,0,0,0,0,0
2837330,8146348831,phyn,2021-02-14,Red,soldier,1755,25,7,23,7952,0,0,0,0,0
2837330,8146348831,phyn,2021-02-14,Red,spy,19,0,0,1,0,0,0,0,0,0
2837330,8169736063,Artemis,2021-02-14,Red,soldier,1774,25,10,20,8637,0,0,0,0,0
2837330,8414585672,Rishi is Here,2021-02-14,Blue,soldier,1774,31,2,27,9455,0,0,0,0,0
2837330,8161964497,|!log| Neverwolf,2021-02-14,Blue,scout,1732,9,7,21,3446,0,0,0,0,0
2837330,8161964497,|!log| Neverwolf,2021-02-14,Blue,sniper,42,0,0,1,62,0,0,0,0,0
2837330,8834544510,Naga,2021-02-14,Blue,medic,1774,3,25,13,626,0,0,25509,12,1
2837330,8127380769,RedTPC,2021-02-14,Blue,soldier,1629,29,5,26,8235,0,0,0,0,0
2837330,8127380769,RedTPC,2021-02-14,Blue,spy,141,1,0,2,537,1,0,0,0,0
2837330,8024967161,|!log| Vindicator,2021-02-14,Blue,demoman,1774,10,6,20,5231,0,0,0,0,0
2837330,8451585039,Theswampexpert,2021-02-14,Red,medic,1774,0,12,17,109,0,0,20549,13,0
2837330,8356049044,『ᴎioƆ』,2021-02-14,Blue,scout,1710,27,14,16,6397,0,0,0,0,0
2837330,8356049044,『ᴎioƆ』,2021-02-14,Blue,engineer,64,0,0,0,9,0,0,0,0,0
2837330,8045246505,shaq$,2021-02-14,Red,scout,1761,34,16,13,7318,0,0,0,0,0
2837330,8126625624,Chronos,2021-02-14,Red,scout,1711,25,15,12,5813,0,0,0,0,0
2837330,8126625624,Chronos,2021-02-14,Red,sniper,34,0,1,0,171,0,0,0,0,0
2837330,8126625624,Chronos,2021-02-14,Red,heavyweapons,29,2,0,0,521,0,0,0,0,0
2837395,8431684399,sailrlei,2021-02-14,Red,demoman,800,7,1,15,2464,0,0,0,0,0
2837395,8443298609,binomial,2021-02-14,Blue,scout,800,15,8,9,3821,0,0,0,0,0
2837395,8169736063,Artemis,2021-02-14,Red,soldier,776,10,1,12,3984,0,0,0,0,0
2837395,8169736063,Artemis,2021-02-14,Red,pyro,24,0,0,1,18,0,0,0,0,0
2837395,8146348831,phyn,2021-02-14,Blue,soldier,800,10,3,11,3712,0,0,0,0,0
2837395,8126625624,Chronos,2021-02-14,Red,scout,743,8,7,8,3152,0,0,0,0,0
2837395,8126625624,Chronos,2021-02-14,Red,sniper,33,0,0,1,0,0,0,0,0,0
2837395,8126625624,Chronos,2021-02-14,Red,heavyweapons,24,1,3,2,637,0,0,0,0,0
2837395,8400264713,VyRo,2021-02-14,Red,scout,800,13,3,10,3182,0,0,0,0,0
2837395,8356049044,『ᴎioƆ』,2021-02-14,Blue,soldier,800,24,3,9,5788,0,0,0,0,0
2837395,8393873199,Eirudy,2021-02-14,Blue,scout,759,8,4,8,1518,0,0,0,0,0
2837395,8451585039,Theswampexpert,2021-02-14,Blue,medic,800,2,4,5,131,0,0,11946,7,0
2837395,8069878115,Koyota,2021-02-14,Red,medic,800,0,4,7,43,0,0,9767,5,0
2837395,8161964497,|!log| Neverwolf,2021-02-14,Red,soldier,771,7,1,13,2847,0,0,0,0,0
2837395,8161964497,|!log| Neverwolf,2021-02-14,Red,heavyweapons,29,1,0,1,112,0,0,0,0,0
2837395,8024967161,|!log| Vindicator,2021-02-14,Blue,demoman,800,10,12,5,3924,0,0,0,0,0
2837465,8431684399,sailrlei,2021-02-14,Blue,soldier,1151,8,4,18,3234,0,0,0,0,0
2837465,8834544510,Naga,2021-02-14,Blue,medic,1151,2,16,4,482,0,0,18599,10,0
2837465,8443298609,binomial,2021-02-14,Red,scout,1078,11,3,12,3227,0,0,0,0,0
2837465,8443298609,binomial,2021-02-14,Red,heavyweapons,45,0,0,2,232,0,0,0,0,0
2837465,8169736063,Artemis,2021-02-14,Blue,scout,1098,18,7,9,4585,0,0,0,0,0
2837465,8169736063,Artemis,2021-02-14,Blue,pyro,53,1,1,1,181,0,0,0,0,0
2837465,8126625624,Chronos,2021-02-14,Red,demoman,1151,17,5,11,7150,0,0,0,0,0
2837465,8161964497,|!log| Neverwolf,2021-02-14,Red,soldier,1067,10,0,15,3772,0,0,0,0,0
2837465,8161964497,|!log| Neverwolf,2021-02-14,Red,sniper,81,0,1,1,17,0,0,0,0,0
2837465,8146348831,phyn,2021-02-14,Blue,scout,1031,17,10,5,3745,0,0,0,0,0
2837465,8146348831,phyn,2021-02-14,Blue,heavyweapons,120,1,1,2,277,0,0,0,0,0
2837465,8069878115,Koyota,2021-02-14,Red,soldier,1151,5,3,16,3417,0,0,0,0,0
2837465,8400264713,VyRo,2021-02-14,Blue,soldier,1151,19,11,7,6642,0,0,0,0,0
2837465,8024967161,|!log| Vindicator,2021-02-14,Blue,demoman,1151,16,6,7,5043,0,0,0,0,0
2837465,8451585039,Theswampexpert,2021-02-14,Red,medic,1151,1,4,10,65,0,0,14052,8,0
2837465,8393873199,Eirudy,2021-02-14,Red,scout,1026,8,2,14,1881,0,0,0,0,0
2837465,8393873199,Eirudy,2021-02-14,Red,heavyweapons,119,1,0,2,246,0,0,0,0,0
2837558,8443298609,binomial,2021-02-14,Blue,scout,1109,12,6,19,3583,0,0,0,0,0
2837558,8431684399,sailrlei,2021-02-14,Blue,soldier,1027,7,6,14,4950,0,0,0,0,0
2837558,8431684399,sailrlei,2021-02-14,Blue,heavyweapons,82,2,0,1,175,0,0,0,0,0
2837558,8356049044,『ᴎioƆ』,2021-02-14,Red,scout,1086,27,6,5,5324,0,0,0,0,0
2837558,8356049044,『ᴎioƆ』,2021-02-14,Red,sniper,23,2,0,1,657,0,2,0,0,0
2837558,8834544510,Naga,2021-02-14,Red,medic,1108,1,11,5,376,0,0,16271,9,1
2837558,8146348831,phyn,2021-02-14,Blue,demoman,1109,7,2,13,3027,0,0,0,0,0
2837558,8069079903,Jamillia,2021-02-14,Red,demoman,1109,2,1,4,1366,0,0,0,0,0
2837558,8400264713,VyRo,2021-02-14,Red,soldier,1109,18,4,12,6995,0,0,0,0,0
2837558,8414585672,Rishi is Here,2021-02-14,Blue,soldier,1109,16,8,18,5501,0,0,0,0,0
2837558,8119198708,Laxson,2021-02-14,Red,scout,1109,15,9,13,4803,0,0,0,0,0
2837558,8024967161,|!log| Vindicator,2021-02-14,Blue,scout,1109,11,4,11,2734,0,0,0,0,0
